date,renderedContent,tweetId,userId,replyCount,retweetCount,likeCount,quoteCount,media,quotedTweet,mentionedUsers,lang
2021-06-09 22:53:57+00:00,"@BESTJIMINISTA29 Andale usted pues,muy al pendiente de BLACKPINK está. 
#btsdisband",1402760909957832704,1377664337020649473,1,0,2,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BESTJIMINISTA29', 'id': 1364069611851960320, 'displayname': 'butter today.', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BESTJIMINISTA29'}]",Spanish; Castilian
2021-06-09 22:53:54+00:00,"@SunshineeArmy @chaen_nie48 Te jodes vos tarada por no borrar 
#jiminputita #btsdisband #btsflop #btsnword",1402760895281963012,1127404626637148160,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'SunshineeArmy', 'id': 1371250763687690240, 'displayname': '✎KɪAʀᴡɪʜ🌻ὣ⍣', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/SunshineeArmy'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'chaen_nie48', 'id': 1280321032059064320, 'displayname': 'Goblink', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/chaen_nie48'}]",Spanish; Castilian
2021-06-09 22:53:20+00:00,"let's go
#btsdisband #jungkookgosolo",1402760755586424834,1402651577169723397,0,0,0,0,,,,English
2021-06-09 22:53:01+00:00,@ArchieRYJ @hobiicat #btsdisband #jungkookgosolo,1402760675768868864,1366942220851494914,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'ArchieRYJ', 'id': 1334707870487736320, 'displayname': '🌌Ivan Ryj, S.T.M.V.🌌', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/ArchieRYJ'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'hobiicat', 'id': 1260624791679250440, 'displayname': '꒰ ୨୧; hann ꒱', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/hobiicat'}]",
2021-06-09 22:52:57+00:00,@Ot71365244 @hobiicat #btsdisband #jungkookgosolo,1402760656407891972,1366942220851494914,1,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Ot71365244', 'id': 1299190871364165633, 'displayname': '🍟🧈~molabutter~🍟🧈', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Ot71365244'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'hobiicat', 'id': 1260624791679250440, 'displayname': '꒰ ୨୧; hann ꒱', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/hobiicat'}]",
2021-06-09 22:52:53+00:00,Any bard is good excuse to throw hate to bts 💗 #btsdisband,1402760640939368456,1364314603484831745,0,0,0,0,,,,English
2021-06-09 22:52:52+00:00,"KJAAJAASKIJKS
#btsdisband #jungkookgosolo twitter.com/SunshineeArmy/… https://t.co/E3o76citpb",1402760637349076997,1390374478581051400,0,0,0,0,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3ebV_LWYAEettU?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3ebV_LWYAEettU?format=jpg&name=large'}]","{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/SunshineeArmy/status/1402758045491515399', 'date': '2021-06-09T22:42:34+00:00', 'content': 'JANSNAMSKSKAKDJSKSJD #blackpinkdisband https://t.co/lfNLKQO8T9', 'renderedContent': 'JANSNAMSKSKAKDJSKSJD #blackpinkdisband https://t.co/lfNLKQO8T9', 'id': 1402758045491515399, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'SunshineeArmy', 'id': 1371250763687690240, 'displayname': '✎KɪAʀᴡɪʜ🌻ὣ⍣', 'description': 'BUTTER SOTY 🛐', 'rawDescription': 'BUTTER SOTY 🛐', 'descriptionUrls': None, 'verified': False, 'created': '2021-03-15T00:04:08+00:00', 'followersCount': 25, 'friendsCount': 144, 'statusesCount': 298, 'favouritesCount': 2061, 'listedCount': 0, 'mediaCount': 40, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1402774800901279744/qzTOdtNT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1371250763687690240/1620056504', 'url': 'https://twitter.com/SunshineeArmy'}, 'replyCount': 17, 'retweetCount': 0, 'likeCount': 3, 'quoteCount': 37, 'conversationId': 1402758045491515399, 'lang': 'sv', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': None, 'tcooutlinks': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eZAfKWYAQBiwR?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eZAfKWYAQBiwR?format=jpg&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['blackpinkdisband'], 'cashtags': None}",,Dutch
2021-06-09 22:52:49+00:00,Qué es esto😰😰😩 #btsdisband #jungkookgosolo #taegosolo twitter.com/SunshineeArmy/… https://t.co/Q0CsSEGJVW,1402760625621716999,1398029821633044490,4,0,8,0,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3ebWmtXEAMhA3E?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3ebWmtXEAMhA3E?format=jpg&name=large'}]","{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/SunshineeArmy/status/1402750854210412548', 'date': '2021-06-09T22:14:00+00:00', 'content': 'Que es esto 😰😰😰😩🧍\u200d♂️#blackpinkdisband https://t.co/aYuUHIxAxm', 'renderedContent': 'Que es esto 😰😰😰😩🧍\u200d♂️#blackpinkdisband https://t.co/aYuUHIxAxm', 'id': 1402750854210412548, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'SunshineeArmy', 'id': 1371250763687690240, 'displayname': '✎KɪAʀᴡɪʜ🌻ὣ⍣', 'description': 'BUTTER SOTY 🛐', 'rawDescription': 'BUTTER SOTY 🛐', 'descriptionUrls': None, 'verified': False, 'created': '2021-03-15T00:04:08+00:00', 'followersCount': 25, 'friendsCount': 144, 'statusesCount': 298, 'favouritesCount': 2061, 'listedCount': 0, 'mediaCount': 40, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1402774800901279744/qzTOdtNT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1371250763687690240/1620056504', 'url': 'https://twitter.com/SunshineeArmy'}, 'replyCount': 72, 'retweetCount': 2, 'likeCount': 3, 'quoteCount': 117, 'conversationId': 1402750854210412548, 'lang': 'es', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': None, 'tcooutlinks': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eSd31XEAIlTxq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eSd31XEAIlTxq?format=jpg&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['blackpinkdisband'], 'cashtags': None}",,Spanish; Castilian
2021-06-09 22:52:45+00:00,"@Belinda51906335 Aquí ves a una ""ridícula"" ,pero ahí yo veo 4.668  ridículos. 
#btsdisband https://t.co/7AzMi3S8m0",1402760606701297669,1377664337020649473,0,0,0,0,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3ebVlyWYAEkeS9?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3ebVlyWYAEkeS9?format=jpg&name=large'}]",,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Belinda51906335', 'id': 1267634901307789314, 'displayname': 'Belinda', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Belinda51906335'}]",Spanish; Castilian
2021-06-09 22:52:40+00:00,"@ikovhs a
#blackpinkdiamond
#blackpinkdior
#btsdisband",1402760587436859393,1040837275855269888,0,1,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'ikovhs', 'id': 1401712455101845505, 'displayname': 'lovely', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/ikovhs'}]",
2021-06-09 22:52:38+00:00,@andionysus Ajá #btsdisband,1402760577978613762,1395818851980529668,0,0,1,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'andionysus', 'id': 1300955619369922562, 'displayname': 'andy ×7 zzzzzz', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/andionysus'}]",
2021-06-09 22:52:37+00:00,"방탄 소년단 남준 N 단어
방탄 소년단 인종 차별 주의자
방탄 소년단 지민 추한
방탄 소년단 지민 거식 증
태형 약한 자를 괴롭히는 사람
V 약한 자를 괴롭히는 사람
#jungkook_out
#BTS표절
#표절소년단
#여혐소년단
#표절갑BTS
#btsdisband twitter.com/SunshineeArmy/…",1402760575055286283,1339301393522450433,0,0,0,0,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/SunshineeArmy/status/1402758045491515399', 'date': '2021-06-09T22:42:34+00:00', 'content': 'JANSNAMSKSKAKDJSKSJD #blackpinkdisband https://t.co/lfNLKQO8T9', 'renderedContent': 'JANSNAMSKSKAKDJSKSJD #blackpinkdisband https://t.co/lfNLKQO8T9', 'id': 1402758045491515399, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'SunshineeArmy', 'id': 1371250763687690240, 'displayname': '✎KɪAʀᴡɪʜ🌻ὣ⍣', 'description': 'BUTTER SOTY 🛐', 'rawDescription': 'BUTTER SOTY 🛐', 'descriptionUrls': None, 'verified': False, 'created': '2021-03-15T00:04:08+00:00', 'followersCount': 25, 'friendsCount': 144, 'statusesCount': 298, 'favouritesCount': 2061, 'listedCount': 0, 'mediaCount': 40, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1402774800901279744/qzTOdtNT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1371250763687690240/1620056504', 'url': 'https://twitter.com/SunshineeArmy'}, 'replyCount': 17, 'retweetCount': 0, 'likeCount': 3, 'quoteCount': 37, 'conversationId': 1402758045491515399, 'lang': 'sv', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': None, 'tcooutlinks': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eZAfKWYAQBiwR?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eZAfKWYAQBiwR?format=jpg&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['blackpinkdisband'], 'cashtags': None}",,Korean
2021-06-09 22:52:33+00:00,"@ilyvie y todo por un troll
#btsdisband and #jungkookgosolo",1402760557283971077,1393024777787514882,0,1,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'ilyvie', 'id': 1393957037994909705, 'displayname': '🧉', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/ilyvie'}]",Spanish; Castilian
2021-06-09 22:52:22+00:00,"free pass🥳
jungkook covid 19, taehyung abuela grandma, namjoon pornero y jin ebrio drunk. j hope horse ugly untalented.
no nos olvidemos de #btsdisband #btsflop #jiminputita twitter.com/SunshineeArmy/…",1402760510999830533,1339301393522450433,0,0,0,0,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/SunshineeArmy/status/1402758045491515399', 'date': '2021-06-09T22:42:34+00:00', 'content': 'JANSNAMSKSKAKDJSKSJD #blackpinkdisband https://t.co/lfNLKQO8T9', 'renderedContent': 'JANSNAMSKSKAKDJSKSJD #blackpinkdisband https://t.co/lfNLKQO8T9', 'id': 1402758045491515399, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'SunshineeArmy', 'id': 1371250763687690240, 'displayname': '✎KɪAʀᴡɪʜ🌻ὣ⍣', 'description': 'BUTTER SOTY 🛐', 'rawDescription': 'BUTTER SOTY 🛐', 'descriptionUrls': None, 'verified': False, 'created': '2021-03-15T00:04:08+00:00', 'followersCount': 25, 'friendsCount': 144, 'statusesCount': 298, 'favouritesCount': 2061, 'listedCount': 0, 'mediaCount': 40, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1402774800901279744/qzTOdtNT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1371250763687690240/1620056504', 'url': 'https://twitter.com/SunshineeArmy'}, 'replyCount': 17, 'retweetCount': 0, 'likeCount': 3, 'quoteCount': 37, 'conversationId': 1402758045491515399, 'lang': 'sv', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': None, 'tcooutlinks': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eZAfKWYAQBiwR?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eZAfKWYAQBiwR?format=jpg&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['blackpinkdisband'], 'cashtags': None}",,English
2021-06-09 22:51:34+00:00,"@Emmy0503Bang cuando aprendan q es una cuenta troll

#btsdisband #jungkookgosolo",1402760311548096523,1376792958582861824,0,0,1,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Emmy0503Bang', 'id': 1386321359815548932, 'displayname': 'EmmyBang🐨🌱ᴮᵘᵗᵗᵉʳ 🧈⁷', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Emmy0503Bang'}]",Spanish; Castilian
2021-06-09 22:51:30+00:00,"literal acaban de hacer tendencia esa madre por una cuenta de 3 seguidores 
#btsdisband",1402760293877440517,1393024777787514882,1,0,0,0,,,,Spanish; Castilian
2021-06-09 22:51:30+00:00,"@irlgguk1 @93mygii #blackpinkdiamond
#btsdisband",1402760292707225600,1040837275855269888,0,0,0,1,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'irlgguk1', 'id': 1371233948035129344, 'displayname': 'irlgguk', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/irlgguk1'}, {'_type': 'snscrape.modules.twitter.User', 'username': '93mygii', 'id': 1391521041374191618, 'displayname': 'ִ', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/93mygii'}]",
2021-06-09 22:51:29+00:00,@aishalyrics Te faltó el #btsdisband,1402760288588468229,1391829504922996740,1,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'aishalyrics', 'id': 1315835667981783040, 'displayname': 'hello: mimi lvs ana', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/aishalyrics'}]",Spanish; Castilian
2021-06-09 22:51:11+00:00,"Recuerda que jungkook problematic, namjoon racist y namjoon porn leaked, no se te olvide que jhope horse y jimin gordo fat pig, Me gusta mucho Tae bully #jungkookcovid, ellos hacen apropiación cultural y no se disculpan, por eso bts disband #btsdisband",1402760211287453697,1402752139496202240,2,0,0,0,,,,Spanish; Castilian
2021-06-09 22:50:46+00:00,"stream mi fancam, mantecosas #btsdisband
https://t.co/HL3yiAFMYK",1402760108593991683,1390000263113629696,23,1,2,4,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1402758859366842373/pu/img/Bvef9wgkEPxu-lOA.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1402758859366842373/pu/pl/C9effvX6287LXWYA.m3u8?tag=12&container=fmp4', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1402758859366842373/pu/vid/480x902/0ChCgaktNt8mYyTx.mp4?tag=12', 'bitrate': 950000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1402758859366842373/pu/vid/544x1024/3PKE320BV068ZJGS.mp4?tag=12', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1402758859366842373/pu/vid/320x602/MZGepu3ex7bAV8zk.mp4?tag=12', 'bitrate': 632000}], 'duration': 27.761}]",,,Italian
2021-06-09 22:50:37+00:00,@ConnieSofa1 ah y por supuesto su #btsdisband,1402760069964615680,1396908066092765191,1,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'ConnieSofa1', 'id': 1377664337020649473, 'displayname': 'L_a_l_i_s_a', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/ConnieSofa1'}]",Spanish; Castilian
2021-06-09 22:50:32+00:00,"#btsdiamond namjoon racist bts racist
jimin ugly yoongi bully bts racism
bts disband bts flop jin enlistment
namjoon n word jungkook bully
jimin gordo bts fatphobic hoseok ugly
namjoon pornero #jungkookcovid 
#jiminputita #btsdisband",1402760048812625932,1402752139496202240,0,0,0,0,,,,English
2021-06-09 22:50:30+00:00,"#Jiminputita
#Jiminputita
#btsdisband https://t.co/90UQzJMt54",1402760039346192392,1402758109047701506,6,1,3,1,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3ea0hZWYAI0aAF?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3ea0hZWYAI0aAF?format=jpg&name=large'}]",,,
2021-06-09 22:50:16+00:00,"@ririjennie @kool9ve verde superior sabés q si
#btsdisband",1402759982991527937,1402752625280491523,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'ririjennie', 'id': 921425784715268098, 'displayname': 'ً', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/ririjennie'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'kool9ve', 'id': 988967843181064192, 'displayname': 'dahlia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/kool9ve'}]",Spanish; Castilian
2021-06-09 22:50:11+00:00,"Me memea como army rebaja a @BLACKPINK pero cuando blink lo hace con sus machitos automáticamente 😩✋por que son tan tóxicos son el peor famdon 😭✋
#blackpinkdiamond
#blackpinkdior
#btsdisband https://t.co/i2D7BqtxS9",1402759960652652552,1338969503653392385,10,1,21,1,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eavi3WEAIqfpY?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eavi3WEAIqfpY?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eavyqXIAMdD2d?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eavyqXIAMdD2d?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eav_wWYAI0o4E?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eav_wWYAI0o4E?format=jpg&name=large'}]",,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BLACKPINK', 'id': 1273850774380883975, 'displayname': 'BLACKPINKOFFICIAL', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BLACKPINK'}]",Spanish; Castilian
2021-06-10 00:53:33+00:00,"@lynlyn_baby @swettiezayn Avisá
#jungkookcovid
#jungkookvirus 
jungkook covid
jungkook corona spreader
jungkook bully 
jungkook no mask
jungkook covid-19
jungkook ugly
jungkook lazy 
jungkook spread corona 
jungkook social distancing",1402791006265806848,1391829504922996740,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'lynlyn_baby', 'id': 1399785482209435650, 'displayname': '🧺 𖥻 h𖦹̸pᧉ ִ ۫ 🇦🇷🌈⁷', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/lynlyn_baby'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'swettiezayn', 'id': 1362658740479143937, 'displayname': 'sofia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/swettiezayn'}]",English
